Code_commune;type_maison;type_appartement;type_autres
35207;1842;917;11
35206;1940;1246;9
35205;233;1;2
35204;1086;169;37
35203;122;;
35202;465;10;2
23210;143;1;
35201;455;9;3
60289;128;;
11233;390;44;8
60288;198;3;
11232;58;1;1
60287;152;;2
11235;72;1;
60286;935;504;2
11234;105;2;2
60285;131;2;1
60284;681;61;7
11236;135;5;
60283;10;;
11239;46;1;
60282;2817;1385;30
11238;63;1;
60281;255;14;1
60291;660;134;2
60290;156;4;
11240;349;5;8
11242;114;19;3
72279;159;1;3
11241;242;13;
23222;121;2;
72277;75;1;
23223;283;3;3
72278;468;11;1
23224;93;2;
72275;514;4;
23225;100;3;
72276;1073;44;5
23226;121;2;1
72273;145;;
23227;229;4;
72274;106;2;
23228;123;1;
72271;360;1;2
23229;283;1;
72272;183;1;
72270;97;4;
23220;461;8;5
23221;211;7;3
11244;185;1;
60299;249;4;2
11243;262;5;2
60298;266;22;
11246;26;1;2
60297;77;;
11245;61;;1
60296;77;;2
11248;42;2;
60295;202;16;1
11247;28;;
60294;32;;
60293;165;2;
11249;54;5;
60292;101;;
62800;164;;1
62801;1036;153;1
62802;86;;
62803;242;1;2
62804;152;2;
62810;496;43;2
62811;482;44;1
62812;357;;
62813;204;1;1
62814;55;;
62815;120;;2
62805;107;1;
62806;118;;8
62808;126;;3
62809;57;;
62820;349;25;
62821;132;;
62822;44;;2
62823;95;;1
62824;136;1;2
62825;329;;82
62826;4142;8258;182
62816;80;2;
62817;513;62;
62818;85;;1
62819;531;14;1
62830;87;2;1
62831;120;1;
62832;258;1;
62833;41;;
62834;133;;
62835;247;4;
62836;405;2;
62837;212;2;1
47291;295;4;5
62827;627;34;13
47292;411;16;22
62828;38;;
62829;198;2;
47290;314;17;2
47299;111;4;7
47297;84;;
47298;110;;
47295;165;2;
47296;124;1;
47293;187;12;1
47294;147;3;4
62840;67;;
62841;1071;41;1
62842;2980;389;54
62843;119;;3
62844;320;2;4
62845;194;1;1
62846;1780;171;45
62847;693;37;2
62848;1437;92;18
47280;1106;121;22
62838;48;;
47281;116;1;1
62839;399;20;2
47288;242;2;
47289;229;19;4
47286;72;;
47287;112;3;3
47284;183;2;4
47285;358;6;2
47282;110;6;
47283;568;45;2
35291;267;17;2
35290;291;13;1
47279;182;;
62850;185;3;1
62851;286;9;4
35299;1874;373;9
59200;194;1;1
62852;577;15;3
62853;170;;
35297;1650;606;41
59202;1815;326;2
62854;234;5;
35296;555;15;
59201;216;11;1
62855;105;2;
35295;231;2;
62856;156;;3
35294;1059;19;5
62857;55;;
62858;102;3;
35292;843;17;2
62859;135;;
59208;121;;
62849;1096;35;161
59207;1690;121;5
59209;292;5;
59204;199;1;3
59203;650;10;3
59206;1372;135;25
59205;3546;353;2
47277;164;1;
47278;305;11;3
47275;115;3;3
47276;174;1;1
47273;86;;2
47274;200;;3
47271;172;3;4
47272;122;;
35280;495;7;
62860;56;;
62861;1819;87;2
47269;389;6;2
62862;69;3;
35288;4966;9299;187
59211;356;21;
62863;1602;51;6
35287;2333;534;14
59210;876;55;1
62864;271;14;
35286;134;5;1
59213;195;;
62865;1921;132;2
35285;607;6;2
59212;2442;401;3
62866;197;5;17
35284;1068;321;5
62867;85;;34
35283;499;57;1
62868;150;1;
35282;1272;22;8
62869;457;15;3
35281;648;1982;7
59219;285;1;
60208;72;1;
59218;609;27;
60207;132;1;
60206;383;15;3
60205;27;;
59215;414;;
60204;130;1;
59214;458;8;
60203;171;29;
59217;141;1;
35289;501;18;8
59216;156;;
60201;112;;
47266;135;4;5
60200;51;1;
47267;157;2;
47264;680;6;
47265;227;8;2
47262;169;17;
47263;276;5;
47260;309;5;5
47259;56;2;3
62870;435;8;5
62871;133;;
47257;262;2;
62872;128;1;
47258;201;6;4
62873;253;3;3
35277;174;5;
59222;901;8;13
62874;312;1;
35276;225;1;1
59221;845;567;59
62875;474;;11
35275;1489;659;5
59224;711;56;66
62876;56;;
35274;335;43;
59223;210;2;
62877;72;2;7
35273;910;38;2
62878;170;;
35272;400;8;1
62879;95;2;
35271;762;27;4
59220;1724;1302;48
35270;217;3;2
60209;244;12;
60219;76;;1
59229;227;2;
60218;506;46;2
60217;115;4;
60216;69;5;1
59226;567;37;18
60215;208;10;
59225;2566;486;12
60214;99;5;
35279;503;26;2
59228;590;23;6
60213;343;77;2
35278;2683;1871;12
59227;2251;76;2
60212;531;133;2
47255;89;2;1
60211;253;20;3
47256;70;1;1
60210;104;;
47253;255;4;2
47254;168;4;2
47251;154;4;
47252;2712;686;14
47250;81;;1
11439;240;11;1
11438;167;3;4
11431;168;18;3
11430;580;15;3
11433;590;26;
11432;135;3;1
11435;138;5;
11434;584;125;7
11437;359;14;2
11436;280;43;2
11440;33;;
11441;1156;194;3
11417;64;5;
11416;108;3;15
11419;38;1;1
11418;604;41;2
11411;100;3;2
11410;473;19;1
11413;271;7;1
11412;75;1;1
11415;71;4;
11414;31;2;1
11428;164;2;1
11427;206;11;4
11429;1892;149;3
11420;80;1;3
11422;164;3;
11421;281;3;
11424;62;5;
11423;91;2;1
11426;489;101;1
11425;845;30;2
11406;32;;
11405;364;6;
11408;223;24;
11407;213;3;4
11409;92;2;
11400;73;1;1
11402;25;;
11401;638;65;
11404;429;47;
72329;1714;87;4
72327;161;3;
72328;1523;31;2
72325;452;25;84
72326;113;;
72323;203;;2
72324;234;9;1
59354;300;9;1
72321;278;4;1
59353;146;6;7
72322;182;2;4
59356;887;31;4
72320;964;26;13
59350;8764;44406;1174
59352;2788;751;6
59351;262;5;
60348;201;;
59358;491;12;5
60347;138;4;
59357;875;33;6
60346;3050;1300;36
60345;83;;
59359;2315;225;7
60344;205;7;
60343;279;10;1
60342;1393;632;7
60341;743;49;4
60340;252;2;
72338;269;1;1
72339;286;3;1
72336;588;30;1
72337;484;26;
72334;1066;247;22
72335;493;3;1
59365;1853;988;17
72332;331;4;
59364;350;22;1
72333;275;5;2
59367;1417;891;20
72330;243;;2
59366;301;7;1
72331;283;8;
59361;1415;161;33
59360;1275;2965;50
59363;413;14;
60359;79;8;
59369;1625;174;4
60358;355;75;1
59368;1064;3718;108
60357;208;20;
60356;197;42;23
60355;444;56;9
60354;17;4;
60353;90;;
60352;68;3;
60351;58;1;
60350;514;100;34
11390;348;27;3
11392;189;17;5
59370;333;22;2
72349;256;3;
11391;30;2;
11394;87;4;
72347;137;2;
11393;336;24;
72348;71;;
11396;397;9;1
72345;160;3;
11395;28;;
72346;1906;294;84
72343;260;;2
59375;1775;247;1
72344;1215;14;3
35363;1309;635;8
59378;3699;3494;61
72341;273;6;
35362;669;13;3
59377;796;52;
72342;90;;1
35361;599;30;2
59372;237;3;
35360;2028;1603;77
59371;257;2;
72340;514;4;1
59374;205;;2
60369;696;55;6
59379;293;12;
60368;895;289;
60367;125;13;
60366;155;4;1
11398;170;38;2
60365;186;1;
11397;2310;678;7
60364;255;19;
60363;94;;
11399;58;;1
60362;96;2;
60361;254;3;
60360;1509;1325;18
59381;357;12;2
72358;721;43;2
72359;630;4;7
72356;243;5;2
72357;369;1;1
35354;204;4;
59387;762;40;
72354;86;;
35353;1346;793;8
59386;2046;651;27
72355;53;;1
35352;2541;1172;8
59389;1099;53;
72352;65;;
35351;512;54;
59388;727;49;3
72353;136;;
35350;314;1;1
59383;1297;913;65
72350;1292;22;3
59382;649;17;2
72351;450;7;43
59385;1143;117;
59384;640;27;5
35359;378;11;1
35358;599;10;1
35357;165;1;
60379;263;2;1
35356;633;73;5
60378;177;2;
35355;545;18;2
60377;133;;1
60376;64;4;1
60375;152;9;
60374;933;213;5
60373;350;7;2
60372;243;5;
60371;76;;
60370;478;41;1
59390;1652;119;2
11370;1652;114;1
47327;211;12;
59392;2736;2733;155
47328;266;;1
59391;410;;2
11372;248;11;
47325;242;14;5
72369;307;;2
11371;368;33;3
47326;757;18;2
11374;33;1;
47323;3477;1734;11
72367;358;6;
11373;131;;1
47324;742;147;10
72368;233;2;1
35343;551;21;1
59398;1204;83;2
35342;165;1;
59397;266;4;20
72366;234;;1
72363;826;67;10
35340;512;18;1
59399;366;12;
72364;845;17;98
59394;182;1;
72361;296;6;1
59393;420;27;
72362;73;;
59396;292;8;8
59395;140;;
72360;503;18;2
35347;1063;59;5
35346;100;;
35345;398;15;4
60389;89;;
60388;61;1;
11376;69;5;1
47321;190;6;1
60387;419;229;1
11375;32;6;
60386;195;2;3
11378;181;5;
60385;310;12;
11377;52;8;1
47320;224;;3
60383;223;11;
11379;2697;439;349
60382;1995;2362;97
60381;110;1;
60380;584;60;1
47318;551;42;1
60390;116;12;1
47319;69;3;
11381;69;10;
47316;305;2;3
11380;86;6;
47317;272;18;3
11383;144;2;
47314;201;4;1
11382;159;5;
47315;435;16;10
11385;125;1;1
47312;401;50;32
72378;562;13;1
11384;115;9;13
47313;82;;
72379;116;3;2
35332;565;11;6
72376;334;1;1
35331;991;62;2
72377;420;2;4
35330;409;5;2
72374;115;1;
72375;263;7;1
72372;42;;
72373;1348;129;5
72370;175;15;2
35339;365;7;2
35338;479;12;
35337;1334;373;4
35336;105;5;
35335;374;10;1
35334;2419;1231;10
35333;657;42;1
60399;89;2;
11387;65;2;2
47310;3823;1113;9
60398;782;185;2
11386;306;12;5
47311;78;8;1
60397;49;;
11389;15;;
60396;263;4;2
11388;68;6;1
60395;1238;934;14
60394;41;;
60393;216;72;
60392;313;12;1
60391;102;3;
47307;138;8;6
47308;121;1;1
47305;198;;2
47306;511;47;5
11350;52;3;
47303;159;2;2
47304;38;1;
11352;74;1;1
47301;490;55;5
11351;673;47;
47302;489;34;6
35321;312;13;2
35320;194;9;
72385;765;29;17
72386;1709;107;46
72383;61;;
47309;252;34;1
72381;539;2;1
72382;423;;2
35329;379;;10
35328;1132;25;1
72380;443;6;
35327;1338;286;5
35326;985;89;4
35325;68;;8
35324;229;2;
35322;390;17;1
11354;40;;
11353;867;90;9
47300;506;57;4
11356;486;24;5
11355;200;2;3
11358;52;2;
11357;151;3;
11359;242;10;
11361;389;36;2
11360;908;63;4
11363;182;9;3
11362;112;1;1
35310;562;6;
35318;388;11;
35317;236;15;1
35316;361;10;2
35315;526;12;2
35314;606;22;2
35312;863;7;5
35311;323;2;
11365;19;;
11364;117;2;
11367;653;46;9
11366;344;12;1
11369;1315;172;6
11368;70;3;1
35319;802;102;5
59301;1751;49;5
59300;245;3;24
59307;353;10;7
59306;128;6;1
59309;1457;191;24
59308;381;15;
59303;862;28;
59302;1668;168;5
59305;659;15;2
59304;160;7;2
59310;351;31;18
59312;314;;19
59311;238;1;
59318;398;20;4
60307;265;3;2
59317;2925;386;14
60306;80;;
60305;127;8;80
59319;1316;44;3
60304;120;1;
59314;1370;13;6
60303;75;;1
59313;619;;
60302;331;19;
59316;1375;108;
60301;59;;
59315;393;10;
59321;344;8;
59320;614;58;1
59323;481;17;1
59322;1406;119;1
60309;333;29;13
60308;195;2;
59329;2030;301;6
60318;264;5;1
59328;2714;2340;212
60317;290;1;4
60316;104;3;
60315;214;2;
59325;371;13;1
60314;117;;
59324;2816;1145;10
60313;902;196;2
59327;2570;260;62
60312;60;;
59326;457;10;1
60311;117;1;1
60310;242;29;1
72307;125;;1
72308;910;66;30
72305;437;11;2
72306;531;5;
72303;411;9;
72302;83;3;
59332;355;604;2
59331;1243;532;1
72300;1154;53;13
59334;668;16;
59333;119;;1
59330;992;27;
60319;239;14;
60329;89;3;
59339;3518;461;76
60328;121;10;
60327;423;32;1
60326;264;9;1
59336;740;9;9
60325;778;176;25
59335;1225;16;2
60324;337;44;
59338;243;8;1
60323;258;25;2
59337;290;5;
60322;122;1;
60321;314;27;2
60320;102;14;2
72319;326;4;
72316;343;1;2
72317;294;3;4
72314;206;2;2
72315;433;4;2
72312;104;;
72313;117;;3
59343;2764;1118;6
72310;790;2;1
59342;109;;2
72311;213;1;
59345;944;110;53
59344;1012;28;27
59341;194;7;
59340;1663;355;6
60339;142;10;2
60338;1695;634;4
60337;319;19;1
59347;290;7;
60336;87;;
59346;1227;162;10
60335;75;;
59349;788;32;
60334;367;3;
59348;595;13;
60333;592;136;10
60332;200;19;
60331;236;1;
60330;497;11;6
72309;195;;
59505;297;;
59504;1476;74;1
59507;1756;1676;99
59506;191;4;1
59501;537;13;
59500;167;4;
59503;77;;
59502;582;30;1
59509;2554;127;6
59508;1545;723;15
59475;907;41;
59474;438;19;6
59477;1694;210;5
59476;1382;63;2
59471;859;28;
59470;810;34;1
59473;132;1;
59472;394;7;2
60469;158;;
59479;1362;86;2
60468;135;4;
59478;443;27;8
60466;97;;
60465;72;1;
60464;461;23;
60463;1138;2190;37
60462;948;428;3
60461;85;;
60460;74;4;
59480;380;20;
59486;1115;83;2
59485;782;14;2
59488;947;84;3
59487;541;40;1
59482;2376;289;9
59481;1544;849;5
59484;2138;549;8
59483;59;;2
60479;274;7;
59489;1731;60;5
60478;116;11;
60477;577;46;3
60476;78;12;
60474;117;;
60473;109;6;
60472;52;1;
60471;1123;1453;96
60470;347;7;1
59491;1796;464;33
59490;89;;
59497;981;36;5
59496;120;;
59499;751;48;1
59498;168;;
59493;119;;1
59492;240;9;
59495;895;152;3
59494;76;;
60489;381;57;1
60488;126;3;
60487;159;;1
60486;262;16;1
60485;97;1;
60484;123;2;2
60483;232;5;38
60482;1360;146;2
60481;234;3;1
60480;215;11;2
60499;101;1;1
60498;230;9;
60497;82;2;
60496;79;;
60495;165;1;
60494;625;182;
60493;188;6;
60492;347;4;
60491;736;151;8
60490;158;3;2
59400;3591;629;9
59406;197;2;
59405;184;;1
59408;646;7;1
59407;248;1;
59402;325;4;4
59401;901;43;1
59403;288;2;
59409;1029;29;1
59411;934;40;5
59410;1246;2507;8
60406;328;12;
59416;1051;25;54
60405;491;22;6
59419;573;52;2
60404;511;45;15
59418;580;115;1
60403;800;127;9
59413;268;;5
60402;777;144;2
59412;143;2;
60401;316;10;1
59415;99;;
60400;105;6;1
59414;1795;199;
59420;36;1;
59422;283;;1
59421;1638;702;68
60409;724;76;3
60408;293;54;1
60407;97;;
59428;1492;237;1
59427;271;17;2
60416;83;1;1
60415;68;1;
59429;1169;45;1
60414;735;1420;32
59424;585;24;1
60413;172;8;1
59423;490;30;2
60412;256;10;3
59426;1371;281;4
60411;299;16;
59425;129;;
60410;126;;
59431;2605;662;2
59430;482;8;
59433;416;6;4
59432;221;18;1
60418;177;7;
59439;127;3;27
60428;275;8;
59438;327;20;1
60427;86;1;
60426;105;;
60425;226;6;4
59435;1015;75;1
60424;94;;
59434;569;4;
60423;515;9;
59437;347;21;2
60422;100;1;
59436;340;2;8
60421;184;21;
60420;237;26;5
59442;119;;1
59441;303;4;
59444;361;9;2
59443;150;;
59440;320;8;1
60429;140;16;
60439;1477;1000;30
59449;2737;1374;10
60438;78;;1
60437;38;13;
60436;43;;
59446;249;8;
60435;210;4;1
59445;517;37;1
60434;102;;2
59448;205;10;1
60433;333;1;
59447;3553;386;11
60432;301;96;4
60431;219;3;
60430;450;16;2
59453;273;9;2
59452;2101;130;4
59455;409;9;1
59454;199;53;
59451;242;2;
59450;293;4;2
60449;99;1;
60448;165;;
60447;302;10;2
59457;2689;772;37
60446;1007;753;7
59456;2463;184;16
60445;111;5;
59459;1892;251;3
60444;71;1;
59458;375;27;2
60443;231;7;2
60442;52;;
60441;262;13;
60440;246;3;1
59464;917;29;4
59463;401;4;8
59466;977;343;3
59465;318;;
59462;1744;394;
59461;119;3;2
60459;84;13;1
60458;130;1;1
59468;163;;6
60457;65;;
59467;1036;130;
60456;400;26;
59469;128;;4
60454;430;27;2
60452;210;9;1
60451;637;43;6
60450;1099;390;6
59604;337;2;
59603;2300;622;6
59606;3395;6622;106
59605;533;3;97
59600;324;17;1
59602;533;8;2
59601;1078;216;2
59608;463;14;4
59607;217;;1
59609;585;96;
59615;991;35;2
60604;129;5;
59614;667;25;
60603;395;6;11
59617;251;1;
60602;21;;
59616;1583;199;8
60601;349;108;2
59611;972;51;2
60600;253;;
59610;487;;
59613;574;21;
59612;230;1;
59619;386;13;35
59618;362;19;1
59620;260;2;
60609;369;66;2
60608;50;2;3
60605;147;3;1
59626;552;7;
60615;58;;
59625;178;;1
60614;102;1;
59628;237;;1
60613;128;5;3
59627;440;11;
60612;1028;1905;39
59622;534;6;1
60611;286;;4
60610;344;10;
59624;948;24;1
59623;321;1;
59629;606;1;
21018;27;1;
21017;255;4;
21016;353;23;3
21015;63;3;
21014;49;1;
21013;194;4;
21012;193;2;
21011;51;2;1
33007;508;4;1
33008;229;5;2
08038;131;2;
33005;2880;696;18
08039;232;11;30
33006;470;5;5
08036;77;1;1
33003;1868;825;14
08037;364;39;6
33004;1102;299;9
08034;180;;
33001;970;90;
08035;39;1;
33002;396;15;
08032;88;1;
21010;87;9;
08033;60;;
08030;29;1;
08031;31;;
33009;1834;5117;20
21029;51;2;
21028;303;5;
21027;339;113;1
21026;105;3;
21025;40;1;
21024;66;2;2
21023;615;326;5
21022;203;8;1
08029;54;;
08027;46;;1
08028;427;30;2
08025;521;80;11
08026;140;15;
08023;30;1;
08024;475;26;3
08021;68;1;
21021;1011;112;3
08022;149;2;
21020;136;1;
08020;33;1;
08058;96;8;
08059;19;1;1
08056;26;1;
08057;112;46;2
08055;229;5;
08052;58;1;
08053;932;232;4
21007;120;10;1
21006;131;2;
21005;524;47;2
21004;227;21;
21003;483;375;12
21002;149;2;
21001;152;7;1
21009;135;;1
21008;232;13;
08049;67;2;1
08047;50;1;1
08048;167;2;
08045;133;3;
08046;82;3;
08043;592;196;1
08044;72;;2
08041;111;1;1
08040;338;49;3
08018;45;1;
08019;33;1;
08016;109;;4
08017;80;3;
08014;52;1;
08015;63;1;
08013;172;26;
08010;77;;15
08011;122;1;2
08008;333;15;2
08005;59;1;
08006;128;1;
08003;727;16;2
08004;100;4;
08001;196;5;1
59590;376;16;
59596;196;;1
59595;227;2;
59598;1569;47;28
59597;277;1;1
59592;1561;81;2
59591;335;4;1
59594;452;5;1
59593;298;1;6
60589;575;724;20
59599;8036;8736;175
60588;185;;
60587;563;51;
60586;416;16;4
60585;125;7;1
60584;1356;654;107
60583;151;6;1
60582;367;4;
60581;1556;1353;31
60599;127;1;2
60598;425;;3
60597;727;25;
60596;137;;2
60595;183;;
60594;140;3;1
60593;69;;
60592;332;;2
60591;640;57;8
60590;381;86;10
59516;360;3;7
60505;310;83;
59515;261;24;1
60504;473;14;3
59518;190;5;
60503;60;;
59517;345;4;1
60502;50;;
59512;5770;10268;336
60501;604;35;
59511;751;24;2
60500;910;840;4
59514;1615;332;18
59513;181;12;
59519;714;22;13
59521;214;3;2
59520;633;9;5
60509;972;1181;23
60508;1126;285;22
60507;197;1;
60506;284;45;1
59527;863;1527;25
60516;186;10;
59526;1855;1209;8
60515;164;6;1
59529;157;5;
60514;90;;
59528;667;39;1
60513;1122;303;7
59523;1102;135;6
60512;73;1;
59522;760;30;
60511;172;;
59525;1228;223;14
60510;222;4;
59524;2156;166;3
59530;138;4;1
59532;108;25;1
59531;167;2;1
60519;78;1;
60518;85;;
60517;328;14;
59538;170;5;2
60527;65;;
59537;210;2;
60526;453;34;
60525;71;4;
59539;387;3;30
60524;641;513;3
59534;348;6;1
60523;379;8;
59533;685;15;38
60522;108;4;
59536;330;;
60521;204;4;4
59535;676;27;70
60520;94;;2
59541;460;2;3
59543;488;11;
59542;204;2;3
60529;34;1;
60528;69;1;
59549;149;;
60538;106;4;2
59548;283;1;
60537;1256;468;19
60536;65;6;
60535;123;2;1
59545;564;3;
60534;315;6;1
59544;1302;740;80
60533;669;225;2
59547;406;;
59546;481;41;
60531;725;61;2
60530;101;3;
59552;92;1;
59551;636;5;8
59554;231;;
59553;2140;158;34
59550;1189;80;4
60539;549;116;1
60549;94;2;1
59559;823;6;
60548;218;20;
60547;251;6;1
60546;53;1;
59556;120;;1
60545;239;17;
59555;687;26;
60544;93;;
59558;792;13;
60543;56;;
59557;936;151;3
60542;365;69;3
60541;150;;1
60540;211;8;37
59563;101;;
59562;239;5;7
59565;267;7;
59564;1198;250;54
59560;1285;955;5
60559;327;21;2
60558;206;12;3
60557;164;2;
59567;175;4;1
60556;97;;1
59566;1486;349;2
60555;24;;
59569;1987;791;10
60554;173;12;
59568;174;5;
60553;113;;1
60552;109;;
60551;120;4;
60550;89;2;1
59574;1785;311;44
59573;62;;
59576;665;8;6
59575;166;4;
59570;390;14;44
59572;844;125;8
59571;1817;252;7
60569;115;5;
60568;130;;
59578;657;18;2
60567;462;13;
59577;269;9;29
60566;118;;1
60565;225;1;2
59579;554;13;1
60564;112;6;
60563;243;17;2
60562;613;49;1
60561;79;5;
60560;318;7;
59585;1273;386;1
59584;426;4;8
59587;226;1;
59586;2438;503;1
59581;1359;108;2
59580;1718;244;26
59583;226;2;1
59582;359;4;1
60579;209;9;
59589;1203;97;1
60578;411;39;1
59588;3178;538;158
60577;789;54;3
60576;192;22;
60575;1118;287;2
60574;242;5;
60573;134;;
60572;161;3;
60571;37;1;
60570;563;52;3
60703;326;14;2
60702;108;;
60701;472;52;1
60700;502;52;2
21139;232;1;5
82090;481;30;1
21138;254;17;
45105;41;1;
82091;59;8;
21137;47;5;
45108;1204;89;6
82092;120;12;
21136;17;;
45107;175;3;1
82093;279;21;2
21135;160;3;
45102;182;;1
21134;144;6;
45101;177;2;4
21133;151;19;1
45104;1202;33;4
21132;155;5;
45103;785;66;2
33120;835;104;4
94076;1331;9397;222
33121;95;1;
94075;3099;1557;35
94074;326;1635;216
94073;919;4146;201
45109;236;4;2
94079;1213;3364;212
94078;1250;3743;477
94077;1330;1917;82
33128;384;14;1
33129;81;1;
08159;58;2;
33126;338;3;5
33127;102;12;
33124;339;;
08158;113;;1
33125;1035;6;7
94071;2124;2187;20
08155;42;2;
33122;2633;274;17
94070;1173;326;16
08156;235;8;1
33123;1018;15;7
08153;166;4;
21131;217;5;
82098;547;8;4
08154;48;1;
21130;143;;
82099;243;1;3
08151;155;5;1
45100;255;10;
82094;861;113;2
08150;93;4;
82095;124;9;
82096;1180;145;42
82097;614;66;2
21149;99;;
82080;438;18;5
21148;156;4;
82081;91;1;2
21147;27;;
82082;155;5;
21146;52;;1
21145;22;1;
21144;21;1;
21143;53;1;
94065;1020;1400;10
94069;133;2748;50
94068;4818;9880;201
94067;144;4444;55
33117;130;4;
33118;878;25;4
08148;99;1;
33115;163;;
08149;86;;
33116;185;1;2
08146;53;1;
33113;78;1;
08147;34;;
33114;703;342;1
94060;1101;678;51
08144;40;3;1
33111;504;76;2
08145;779;149;2
33112;77;3;2
08142;691;272;8
21142;104;4;
82087;1262;222;6
08143;48;1;
21141;28;1;1
82088;500;56;
08140;419;48;1
21140;49;1;
82089;542;75;7
08141;98;1;
82083;81;1;
82084;131;4;
33119;1045;3858;25
82085;468;9;12
82086;111;6;1
21117;51;;3
21116;91;1;
21115;193;1;
21114;95;11;
21113;71;;
21112;188;1;1
21111;125;3;
21110;264;48;4
21119;23;1;
21118;20;;
33106;667;33;3
33104;1782;392;6
33105;101;1;
08179;285;8;
33102;201;8;
33103;48;1;
33100;585;24;2
08178;104;3;
33101;576;18;31
08175;89;;36
08176;39;;
08173;702;95;1
08174;1027;104;1
08171;68;3;
08172;72;1;
33108;1201;725;4
08170;94;2;
33109;919;63;
21128;155;9;
21127;212;3;
21126;254;6;
21125;135;4;
21124;135;;
21123;33;;
21122;210;8;1
21121;49;;
21129;27;1;
08168;98;4;
08169;72;;2
08166;135;2;7
94081;2138;13442;414
08167;60;;
94080;466;10321;148
08164;173;3;1
21120;134;4;1
08165;24;1;
08162;150;5;3
08163;105;3;
08160;91;7;
08161;24;;
08119;189;7;
08117;79;5;
08115;269;9;6
08116;514;86;3
08113;242;47;
08111;300;6;
08110;92;7;
21106;333;28;
21105;348;89;1
21104;50;;
21103;931;171;7
21102;124;1;1
21101;107;1;2
21100;26;;
21109;141;2;
21108;66;2;
08109;121;;2
21107;369;12;
08106;35;;
08107;502;87;
08104;31;;
08105;3239;7093;135
08102;53;;
08103;102;4;1
08100;37;2;
08101;74;7;1
08139;450;116;1
08137;194;5;2
08138;109;3;1
08135;71;;
08136;147;;
08133;215;5;1
08134;45;1;
08131;64;;
08132;79;1;1
08130;45;;
08128;48;;1
08126;98;2;7
08124;159;11;2
08125;152;20;1
08122;392;10;19
08123;45;2;1
08120;39;;1
08121;68;;2
70029;120;15;
33080;2291;470;7
69039;326;27;
70028;73;;
69038;468;34;2
69037;391;44;2
45069;453;9;4
70025;157;4;2
45068;1461;911;9
70024;210;17;
70027;51;;9
21099;169;7;2
70026;904;474;
33087;215;16;1
57054;82;4;
70021;69;11;1
33088;272;6;1
57055;200;4;
70020;103;4;
33085;1088;109;3
57056;83;7;
70023;86;1;1
33086;157;1;2
57057;227;28;1
70022;66;8;
33083;428;13;3
57050;44;2;
33084;612;63;3
57051;139;33;
33081;878;522;8
57052;225;29;
33082;499;37;1
57053;56;5;
21090;57;;
82018;493;28;1
82019;355;10;7
57058;606;2314;92
82014;126;;2
57059;25;4;
82015;67;;
33089;240;4;4
82016;146;2;1
82017;521;42;3
21098;108;1;1
45065;113;4;1
69032;733;135;1
82010;132;14;2
21097;23;1;
45064;293;6;1
69031;470;114;
82011;365;6;4
21096;65;3;
45067;1615;74;4
69030;369;27;2
82012;241;;
21095;32;2;
45066;413;17;4
82013;1703;384;21
21094;179;2;
45061;1146;87;5
69036;407;85;1
21093;92;3;
45060;438;3;2
69035;235;4;1
21092;159;5;1
45063;645;17;3
69034;1190;7562;88
21091;40;1;2
45062;503;48;2
69033;1029;106;2
70039;153;11;
69049;939;261;3
57060;223;34;
45058;82;1;
70036;81;5;
70035;90;7;
70038;150;11;
45059;100;2;
70037;173;9;
33076;375;6;7
57065;97;3;
70032;23;3;
33077;896;17;3
57066;227;16;
70031;284;26;2
33074;91;2;
57067;960;176;9
33075;1273;2294;6
33072;85;6;5
57061;404;172;2
33073;806;5;50
57062;190;19;2
33070;248;3;3
57063;101;12;
70030;21;;
33071;497;162;1
57064;117;11;
82007;72;5;1
82008;488;75;2
82009;21;;
57069;199;16;1
82003;98;;
82004;61;2;1
33078;239;;
82005;557;67;1
33079;141;1;1
82006;33;;
45054;269;8;
69043;2571;1104;15
45053;2332;713;110
69042;219;16;
45056;172;2;
82001;275;15;
45055;199;6;
69040;849;1918;4
82002;1274;189;14
45050;599;55;1
69047;403;77;1
69046;1550;332;2
45052;67;1;
69045;450;101;2
45051;820;8;8
69044;1348;1199;8
94018;78;6208;60
94017;3250;9512;337
57070;77;15;
94016;665;5068;614
57071;162;20;
69059;541;117;2
94015;861;1984;184
45047;174;2;54
70047;49;2;
21079;60;;
45046;242;11;4
70046;159;8;
21078;51;;1
45049;612;1;3
70049;68;;
