Code_commune;surf_moins_30;surf_30_40;surf_40_60;surf_60_80;surf_80_100;surf_100_120;surf_plus_120;surf_hors_res_principale;surf_hors_log_ordinaire
28036;3;2;16;39;69;79;131;72;
80644;1;3;11;57;85;60;51;41;
04088;107;165;351;527;634;324;314;710;
28037;1;3;5;30;39;39;28;53;
30341;36;101;232;453;588;320;245;203;
53048;19;13;33;82;122;108;120;145;
78327;30;71;171;251;364;312;324;367;
80643;1;7;9;23;57;48;73;9;
04081;1;11;16;37;47;52;46;446;
78329;1;3;13;23;52;90;117;93;
04084;2;5;24;54;64;47;50;166;
30348;17;31;60;131;192;177;192;202;
28031;1;5;20;31;51;34;48;84;
30347;9;9;24;100;240;112;51;44;
65021;1;5;3;15;44;48;56;126;
30349;2;4;18;21;66;65;51;43;
16023;3;1;14;40;86;49;91;146;
17355;1;;9;31;69;53;70;29;
42311;3;6;31;69;105;116;200;34;
17356;3;1;4;7;36;27;56;45;
42312;1;;9;14;87;68;80;48;
17358;6;7;13;14;40;30;43;54;
17351;12;15;45;101;276;221;182;230;
91326;500;419;880;748;396;174;135;264;
16026;2;8;10;48;165;167;187;52;
16025;3;4;33;78;131;131;198;137;
17353;8;12;30;122;296;255;244;234;
17354;1;1;5;16;75;80;88;33;
42319;1;1;9;22;63;73;94;42;
28007;31;50;202;232;277;190;260;149;
17350;18;39;22;47;119;113;93;92;
53052;1;5;11;21;35;26;26;58;
04039;20;53;90;169;180;108;93;951;
42316;76;73;364;936;1129;590;438;552;
53053;2;7;19;44;70;36;48;127;
77020;2;4;8;19;53;66;87;50;
78350;155;123;291;431;390;378;993;640;
54382;41;167;541;921;974;441;277;206;
77021;1;1;8;13;13;11;17;21;
42318;4;19;79;103;168;149;182;484;
77022;14;28;36;75;65;74;310;211;
04034;7;14;46;113;165;65;58;74;
28001;6;21;49;106;218;187;273;147;
30333;19;36;175;364;662;370;238;169;
53056;1;11;5;33;111;101;89;27;
77023;1;;7;12;35;25;30;3;
80675;1;;3;8;16;12;12;11;
04035;2;1;14;33;39;20;18;75;
53057;1;5;15;60;65;34;34;70;
54387;1;;;2;15;17;25;13;
77024;1;1;7;23;41;26;47;14;
78354;31;49;159;414;915;443;195;83;
80674;23;50;216;364;575;229;171;100;
04036;4;7;48;59;105;100;108;96;
53054;9;20;109;344;670;513;704;126;
77025;2;5;22;75;96;71;88;86;
80673;4;;4;11;20;18;15;16;
30334;95;371;682;968;890;539;706;1712;
53055;1;2;13;48;67;53;71;106;
54385;1;6;9;31;131;99;141;29;
77026;1;;8;16;29;30;55;35;
78356;44;55;283;652;992;633;696;348;
80672;1;10;30;53;84;48;44;31;
04030;4;1;3;6;9;8;4;58;
28005;2;3;19;55;93;70;58;70;
28006;3;4;25;138;293;178;162;42;
78358;417;288;753;937;768;383;555;488;
04032;5;6;12;18;11;13;10;198;
30331;7;11;24;86;226;241;200;107;
80677;3;16;75;168;244;132;78;139;
04033;4;18;35;59;82;57;56;406;
30330;4;8;31;63;104;101;111;141;
53059;1;3;6;28;31;42;33;28;
80676;1;3;4;8;20;16;14;10;
89009;1;3;13;20;55;38;38;33;
91319;8;8;12;16;32;49;124;23;
89008;2;;8;15;20;10;17;59;
89007;1;6;9;37;48;47;55;117;
16028;49;104;244;482;581;407;455;420;
91318;10;50;60;111;181;153;245;81;
17359;2;5;22;45;123;122;168;81;
30337;1;4;7;34;36;39;56;94;
89005;2;15;51;100;109;53;59;287;
30336;3;13;54;81;193;137;130;151;
30339;7;43;105;142;182;130;102;1141;
65032;2;10;27;50;82;58;71;531;
89003;13;33;127;265;371;228;269;307;
65031;10;13;48;91;84;63;61;753;
89002;1;;4;3;6;4;14;23;
65045;2;1;9;21;32;24;33;227;
91312;95;123;153;302;267;286;326;230;
16032;4;7;10;17;53;50;77;65;
42302;7;36;263;625;1048;711;585;243;
65047;30;73;266;860;1198;622;559;407;
17369;50;67;139;196;156;137;125;1475;
16038;1;1;9;23;43;35;50;176;
17362;1;;4;19;25;26;55;23;
65049;1;1;2;5;33;29;38;35;
91315;13;43;211;418;728;582;506;193;
16037;1;;2;7;14;14;30;37;
65048;2;1;10;25;80;102;96;25;
16035;1;3;16;19;19;28;25;92;
17365;2;13;16;24;66;59;46;61;
42308;2;7;23;40;86;82;78;51;
54391;4;7;74;197;233;111;106;78;
17360;7;24;105;222;321;321;515;1842;
28018;3;15;62;164;215;118;114;246;
17361;1;2;2;10;15;13;20;22;
04027;1;3;5;13;22;26;26;15;
16030;2;4;7;33;111;116;172;60;
42304;94;56;213;467;768;581;421;373;
53063;1;2;7;33;49;44;46;21;
54395;4760;3019;5619;4749;2756;1399;1568;4587;
04028;5;4;8;18;20;8;11;36;
42305;10;74;417;737;867;412;314;220;
53064;20;8;42;61;127;80;96;139;
42306;1;2;19;24;39;45;61;107;
53061;7;5;17;35;71;32;34;57;
54393;7;;6;16;57;59;79;51;
77010;3;6;21;45;76;96;98;34;
53062;99;124;453;848;1363;746;816;404;
28012;19;30;192;376;408;276;312;788;
54399;1;1;8;15;23;25;31;17;
80664;2;;6;11;25;17;17;10;
04024;1;3;9;17;22;8;6;50;
28013;6;13;34;100;196;115;100;87;
30321;58;154;336;540;520;273;294;439;
78343;7;14;52;86;72;100;277;46;
80663;1;6;17;32;55;23;17;33;
28010;2;4;5;31;36;29;44;66;
54397;59;68;283;706;830;496;415;301;
77014;201;214;733;722;390;160;140;458;
78346;15;9;43;43;145;152;192;83;
80662;1;3;13;24;36;16;17;9;
04026;1;1;3;17;23;22;12;54;
77016;3;13;169;215;154;91;76;64;
04020;2;7;16;14;18;4;1;63;
04021;1;1;7;8;18;9;18;20;
28014;1;8;17;55;87;45;37;26;
30320;1;4;13;15;22;17;16;31;
53069;1;;6;21;25;13;18;94;
77018;385;178;394;581;491;318;427;397;
28015;50;100;314;537;551;399;416;278;
77019;1;1;3;20;39;34;32;38;
30329;3;7;16;35;44;34;55;74;
30326;5;20;69;132;258;175;192;117;
30325;8;18;86;138;225;118;102;578;
65040;13;28;10;10;17;34;47;108;
30328;3;5;44;59;137;115;69;81;
30327;1;;5;3;5;4;8;29;
65042;1;4;13;30;59;64;70;95;
16001;3;3;13;50;42;57;53;148;
17333;83;169;283;516;765;471;523;5944;
89023;3;7;23;117;144;73;71;45;
65055;1;5;5;21;38;33;56;61;
89022;1;;2;7;16;20;13;17;
90011;11;1;5;3;22;49;65;14;
91345;105;266;841;1076;577;275;265;334;
17336;2;9;47;79;377;301;336;87;
65057;4;6;7;33;112;93;154;52;
90013;1;;;15;21;23;32;4;
16005;13;22;58;128;191;165;150;207;
17330;8;8;23;59;154;123;146;173;
65059;100;231;758;948;681;421;526;4083;
90015;1;;3;8;23;37;36;6;
16003;1;4;16;46;123;95;94;53;
17331;6;8;61;100;137;111;132;121;
16002;5;2;3;27;68;43;74;64;
17332;1;7;6;16;51;42;54;63;
90017;2;11;64;167;184;108;117;50;
91347;85;124;259;328;573;530;555;143;
53071;1;6;16;33;56;36;56;79;
77040;3;13;65;164;274;319;532;79;
91340;22;152;279;487;885;647;311;139;
77042;6;32;54;171;346;324;335;140;
78372;109;131;624;957;452;234;372;297;
53072;1;2;14;65;141;124;155;34;
90010;1067;746;2215;2899;1594;640;506;1492;
53073;2;5;18;85;131;73;65;80;
30311;16;54;113;154;246;165;183;468;
30310;4;12;8;22;30;27;22;150;
53079;3;4;13;33;49;33;24;162;
80696;1;2;13;42;110;120;224;36;
04058;1;1;14;25;31;22;21;37;
30313;3;5;20;33;84;76;85;33;
77047;25;28;60;89;128;132;185;51;
30312;1;10;50;99;241;194;227;100;
53077;10;32;86;236;373;277;294;145;
77048;25;39;125;161;179;208;446;244;
80694;1;4;9;27;51;32;15;16;
77049;6;11;12;25;74;61;153;34;
04053;1;4;25;32;56;50;55;50;
04055;1;1;10;17;23;13;14;60;
30319;2;7;19;34;52;63;73;83;
90009;20;87;299;521;575;367;281;324;
16008;2;1;9;19;32;47;38;56;
90008;15;42;194;416;574;328;286;198;
04050;2;;;1;4;2;2;19;
16007;8;1;8;28;72;63;59;158;
65050;1;4;3;3;7;11;7;215;
89029;5;13;40;72;116;67;79;58;
91339;160;192;314;457;598;406;542;218;
04051;1;1;4;7;5;5;8;35;
17337;58;72;202;397;508;366;315;4896;
30315;8;27;84;104;254;193;202;109;
80693;1;2;8;16;38;28;34;47;
89027;1;;7;11;22;20;37;44;
17338;2;6;25;89;232;168;236;113;
30314;1;;5;8;21;33;32;25;
80692;4;5;41;106;133;92;52;46;
17339;4;7;42;70;160;136;170;123;
30317;13;24;75;102;245;168;120;163;
89025;126;211;598;955;755;268;321;926;
30316;4;2;16;18;34;30;26;164;
80690;1;2;12;34;67;46;87;13;
89024;340;563;1486;2087;1323;556;527;1325;
17344;1;3;20;70;189;152;152;129;
90001;3;5;13;56;196;162;75;26;
91333;29;82;183;241;469;365;344;143;
16011;1;3;6;28;59;71;84;36;
17345;1;1;3;12;36;48;38;35;
16010;1;2;4;11;12;18;38;26;
17346;3;7;16;78;197;131;191;68;
65069;3;6;22;87;180;123;152;75;
17347;163;135;487;792;893;523;603;1123;
91332;16;18;65;44;108;107;173;40;
16016;1;4;18;46;138;102;78;115;
17340;3;4;20;74;186;151;225;113;
16015;609;924;1974;2442;1757;764;682;1379;
90004;3;;7;25;43;44;61;4;
91338;102;156;268;359;553;531;776;189;
17342;1;5;12;20;36;49;58;75;
53080;1;;7;18;26;11;13;54;
04049;52;65;375;803;700;322;220;342;
77030;1;3;12;47;77;73;84;84;
78362;148;183;698;970;638;304;181;333;
53086;2;30;20;34;50;63;69;64;
77031;7;5;19;28;77;70;152;48;
78361;442;836;1832;2152;1053;266;195;404;
91330;55;96;207;338;561;489;473;233;
77032;8;25;30;50;108;63;84;70;
78364;2;13;22;22;49;50;147;36;
53084;33;107;215;474;609;326;324;261;
04045;7;23;81;139;136;94;102;377;
30300;1;3;12;33;66;60;61;41;
53089;1;4;18;28;54;52;64;82;
77034;4;11;29;40;60;50;108;65;
80686;2;7;10;35;80;63;94;17;
04046;18;10;27;74;73;64;49;65;
