Date;Code_region;Filiere;Injection_quot
2022-06-03;84;Eolien;198.033
2022-07-21;75;Solaire;2227.3584
2022-06-03;84;Hydraulique;2401.1245
2022-07-22;44;Hydraulique;14406.086
2022-06-03;44;Thermique non renouvelable;26471.852
2022-07-22;93;Hydraulique;15598.975
2022-06-03;52;Thermique non renouvelable;1055.922
2022-07-22;44;Nucléaire;57754.457
2022-06-04;27;Eolien;277.992
2022-07-22;28;Nucléaire;87889.266
2022-06-04;76;Eolien;1484.8115
2022-07-22;44;Solaire;668.9805
2022-06-04;84;Hydraulique;48043.902
2022-07-22;75;Solaire;1522.2043
2022-06-04;27;Hydraulique;46.197
2022-07-22;52;Thermique non renouvelable;833.904
2022-06-04;27;Hydraulique;300.84552
2022-07-23;32;Eolien;405.70523
2022-06-04;76;Hydraulique;3625.283
2022-07-23;84;Hydraulique;885.086
2022-06-04;76;Hydraulique;14696.667
2022-07-23;27;Hydraulique;306.6169
2022-06-04;32;Nucléaire;87669.57
2022-07-23;76;Hydraulique;1201.6375
2022-06-04;27;Solaire;308.0205
2022-07-23;93;Hydraulique;276.1115
2022-06-04;24;Solaire;269.845
2022-07-23;75;Solaire;1953.8839
2022-06-04;44;Solaire;861.8365
2022-07-23;52;Thermique non renouvelable;683.4567
2022-06-04;75;Solaire;1425.432
2022-07-24;84;Eolien;52.239
2022-06-04;52;Thermique non renouvelable;0.0
2022-07-24;27;Eolien;19.303
2022-06-05;24;Eolien;751.2045
2022-07-24;24;Eolien;109.1485
2022-06-05;76;Hydraulique;14302.293
2022-07-24;44;Eolien;0.063
2022-06-05;75;Nucléaire;30283.146
2022-07-24;84;Hydraulique;42855.582
2022-06-05;27;Solaire;229.6705
2022-07-24;75;Hydraulique;2291.431
2022-06-05;44;Thermique non renouvelable;4625.635
2022-07-24;76;Hydraulique;1140.273
2022-06-06;93;Bioénergies;2912.236
2022-07-24;24;Nucléaire;116303.89
2022-06-06;32;Eolien;1869.116
2022-07-24;44;Nucléaire;57647.11
2022-06-06;44;Solaire;590.7155
2022-07-24;75;Nucléaire;46337.01
2022-06-06;75;Solaire;1681.886
2022-07-24;24;Solaire;369.11673
2022-06-06;11;Thermique non renouvelable;0.0
2022-07-24;44;Solaire;815.226
2022-06-07;27;Eolien;301.6815
2022-07-24;32;Thermique non renouvelable;14790.271
2022-06-07;27;Hydraulique;412.81885
2022-07-25;76;Eolien;2457.69
2022-06-07;24;Nucléaire;152173.5
2022-07-25;84;Hydraulique;54192.316
2022-06-07;75;Solaire;2201.2576
2022-07-25;27;Hydraulique;560.4325
2022-07-25;44;Hydraulique;15705.557
2022-07-25;44;Solaire;689.7495
2022-07-25;32;Thermique non renouvelable;19224.795
2022-06-07;11;Thermique non renouvelable;0.0
2022-06-08;44;Eolien;230.2365
2022-06-08;84;Hydraulique;2068.595
2022-06-08;27;Hydraulique;47.141
2022-06-08;75;Hydraulique;812.4865
2022-06-08;28;Nucléaire;91337.74
2022-06-08;24;Solaire;240.359
2022-06-08;32;Thermique non renouvelable;19032.611
2022-06-08;93;Thermique non renouvelable;14978.882
2022-06-09;27;Eolien;232.111
2022-06-09;44;Eolien;210.675
2022-06-09;27;Hydraulique;47.984
2022-06-09;27;Hydraulique;290.72052
2022-06-09;76;Hydraulique;2475.9436
2022-06-09;93;Thermique non renouvelable;15551.006
2022-06-10;93;Hydraulique;321.827
2022-06-10;93;Hydraulique;17975.879
2022-06-10;44;Thermique non renouvelable;25899.29
2022-06-10;32;Thermique non renouvelable;18679.756
2022-06-10;11;Thermique non renouvelable;0.0
2022-06-10;93;Thermique non renouvelable;16217.412
2022-06-11;76;Eolien;408.999
2022-06-11;27;Hydraulique;54.4065
2022-06-11;44;Hydraulique;22829.555
2022-06-11;84;Nucléaire;173297.2
2022-06-11;93;Solaire;1107.963
2022-06-11;53;Thermique non renouvelable;2854.376
2022-06-12;27;Eolien;181.0645
2022-06-12;24;Eolien;399.111
2022-06-12;44;Hydraulique;20263.697
2022-06-12;84;Nucléaire;162505.1
2022-06-13;84;Eolien;77.7735
2022-06-13;84;Hydraulique;1993.1241
2022-06-13;84;Hydraulique;57050.41
2022-06-13;76;Hydraulique;11518.367
2022-06-13;93;Hydraulique;348.3745
2022-06-13;75;Nucléaire;63378.1
2022-06-13;27;Solaire;363.91
2022-06-13;52;Thermique non renouvelable;25.174
2022-06-14;84;Hydraulique;60323.44
2022-06-14;44;Solaire;763.039
2022-07-26;24;Eolien;354.7455
2022-07-26;84;Hydraulique;48847.71
2022-07-26;93;Hydraulique;257.7015
2022-07-26;84;Nucléaire;179150.3
2022-07-26;44;Nucléaire;58682.223
2022-07-26;32;Nucléaire;40179.8
2022-07-27;27;Eolien;159.2095
2022-07-27;32;Eolien;1608.9849
2022-07-27;27;Hydraulique;514.74554
2022-07-27;44;Hydraulique;14299.942
2022-07-27;76;Hydraulique;19396.225
2022-07-27;93;Hydraulique;14476.388
2022-07-27;84;Nucléaire;178669.02
2022-07-27;24;Nucléaire;143481.45
2022-07-27;44;Nucléaire;57883.89
2022-07-27;24;Solaire;240.00365
2022-07-28;84;Eolien;41.573
2022-07-28;76;Eolien;101.987
2022-07-28;27;Hydraulique;573.596
2022-07-28;75;Hydraulique;291.3635
2022-07-28;76;Hydraulique;1107.7705
2022-07-28;27;Solaire;254.337
2022-07-28;24;Solaire;207.20262
2022-07-28;44;Solaire;728.6895
2022-07-29;84;Hydraulique;742.2972
2022-07-29;44;Hydraulique;14477.924
2022-07-29;24;Solaire;292.92975
2022-07-29;44;Solaire;701.816
2022-07-29;75;Solaire;1237.877
2022-07-30;93;Bioénergies;434.9235
2022-07-30;24;Eolien;154.756
2022-07-30;27;Hydraulique;54.395
2022-07-30;93;Hydraulique;250.1755
2022-07-30;28;Nucléaire;84349.75
2022-07-30;93;Solaire;1065.02
2022-07-31;44;Eolien;104.063
2022-07-31;84;Hydraulique;34838.496
2022-07-31;27;Hydraulique;456.46378
2022-07-31;76;Hydraulique;981.9915
2022-07-31;84;Nucléaire;175210.45
2022-07-31;27;Solaire;328.8655
2022-07-31;24;Solaire;340.88474
2022-07-31;11;Thermique non renouvelable;979.817
2022-08-01;93;Bioénergies;403.5395
2022-08-01;27;Eolien;167.231
2022-08-01;75;Hydraulique;1671.7955
2022-08-01;44;Solaire;407.716
2022-08-02;76;Hydraulique;917.683
2022-08-02;75;Nucléaire;24150.941
2022-08-02;27;Solaire;315.3325
2022-08-02;44;Solaire;922.741
2022-08-02;52;Thermique non renouvelable;611.2375
2022-08-03;84;Hydraulique;44853.145
2022-08-03;75;Hydraulique;216.2395
2022-08-03;32;Nucléaire;63786.52
2022-08-03;28;Nucléaire;85068.7
2022-08-03;75;Nucléaire;30349.28
2022-08-03;24;Solaire;334.0066
2022-08-04;84;Eolien;44.3835
2022-08-04;84;Hydraulique;45818.938
2022-08-04;75;Hydraulique;235.3805
2022-08-04;76;Hydraulique;16443.92
2022-08-04;93;Hydraulique;213.784
2022-08-05;93;Bioénergies;186.9735
2022-08-05;76;Eolien;1079.9225
2022-08-05;84;Hydraulique;39909.152
2022-08-05;76;Hydraulique;1119.377
2022-08-05;76;Hydraulique;10595.541
2022-08-05;44;Nucléaire;56690.855
2022-08-05;75;Nucléaire;25801.83
2022-08-05;27;Solaire;252.9645
2022-08-05;44;Solaire;583.0295
2022-08-06;24;Eolien;1392.4965
2022-08-06;44;Eolien;587.315
2022-08-06;93;Hydraulique;12380.753
2022-08-06;28;Nucléaire;80782.086
2022-08-06;44;Thermique non renouvelable;924.965
2022-08-07;76;Hydraulique;905.208
2022-08-07;76;Hydraulique;8278.629
2022-08-07;27;Solaire;333.408
2022-08-07;44;Solaire;1018.175
2022-08-07;44;Thermique non renouvelable;922.664
2022-08-07;11;Thermique non renouvelable;565.9405
2022-08-08;27;Eolien;690.451
2022-08-08;76;Eolien;383.8195
2022-08-08;84;Hydraulique;644.81616
2022-08-08;75;Hydraulique;201.4135
2022-08-08;75;Hydraulique;832.778
2022-08-08;76;Hydraulique;11010.539
2022-08-08;93;Hydraulique;244.566
2022-08-08;84;Nucléaire;180703.44
2022-08-08;44;Nucléaire;65318.13
2022-08-09;44;Thermique non renouvelable;924.916
2022-08-10;32;Nucléaire;61403.03
2022-08-10;53;Thermique non renouvelable;8371.81
2022-08-10;32;Thermique non renouvelable;17442.6
2022-08-11;27;Eolien;552.2255
2022-08-11;27;Hydraulique;50.1115
2022-08-11;27;Hydraulique;39.117
2022-08-11;75;Hydraulique;1488.737
2022-08-11;76;Hydraulique;939.0835
2022-08-11;93;Solaire;864.5765
2022-08-11;53;Thermique non renouvelable;9072.32
2022-08-11;93;Thermique non renouvelable;9968.075
2022-08-12;27;Eolien;510.5255
2022-08-12;76;Eolien;57.4835
2022-08-12;76;Eolien;455.336
2022-08-12;93;Hydraulique;241.0575
2022-08-12;32;Nucléaire;62300.76
2022-08-12;24;Solaire;339.65524
2022-08-12;44;Solaire;989.966
2022-08-13;93;Bioénergies;456.166
2022-08-13;76;Eolien;286.639
2022-08-13;84;Hydraulique;546.3334
2022-08-13;84;Nucléaire;149136.38
2022-08-13;32;Nucléaire;61680.816
2022-08-13;93;Solaire;975.6315
2022-08-13;11;Thermique non renouvelable;0.0
2022-08-14;44;Eolien;183.794
2022-08-14;32;Eolien;1826.404
2022-08-14;75;Hydraulique;384.0665
2022-08-14;28;Nucléaire;108733.32
2022-08-14;11;Thermique non renouvelable;0.0
2022-08-14;93;Thermique non renouvelable;10921.562
2022-08-15;76;Eolien;720.261
2022-08-15;93;Hydraulique;11072.518
2022-08-15;24;Nucléaire;140370.33
2022-08-15;24;Solaire;296.46265
2022-08-15;93;Thermique non renouvelable;11369.524
2022-08-16;44;Eolien;90.9885
2022-08-09;32;Thermique non renouvelable;18031.793
2022-08-16;27;Hydraulique;48.409
2022-08-10;93;Bioénergies;296.8845
2022-08-16;84;Nucléaire;166344.72
2022-08-10;84;Eolien;53.0785
2022-08-16;93;Solaire;901.902
2022-08-10;24;Eolien;1309.4965
2022-08-16;44;Thermique non renouvelable;10130.653
2022-08-10;76;Eolien;77.1305
2022-08-17;27;Eolien;186.042
2022-08-10;27;Hydraulique;49.0135
2022-08-17;24;Eolien;161.909
2022-08-10;44;Hydraulique;13008.217
2022-08-17;44;Hydraulique;12010.073
2022-08-10;75;Hydraulique;213.2585
2022-08-17;44;Nucléaire;87172.914
2022-08-10;76;Hydraulique;930.9215
2022-08-17;27;Solaire;251.444
2022-08-10;93;Hydraulique;12716.461
2022-08-17;75;Solaire;1254.6621
2022-08-10;24;Solaire;339.62772
2022-08-17;93;Solaire;368.536
2022-08-10;44;Solaire;988.5115
2022-08-17;32;Thermique non renouvelable;19706.557
2022-08-10;52;Thermique non renouvelable;180.6105
2022-08-17;52;Thermique non renouvelable;546.4526
2022-08-10;93;Thermique non renouvelable;14070.147
2022-08-18;84;Eolien;183.067
2022-08-11;93;Bioénergies;444.4815
2022-08-18;32;Eolien;692.38165
2022-08-11;24;Eolien;1204.246
2022-08-18;84;Hydraulique;1047.3438
2022-08-11;76;Eolien;390.8165
2022-08-18;27;Hydraulique;89.0615
2022-08-11;75;Hydraulique;239.2185
2022-08-18;75;Hydraulique;1381.457
2022-08-11;44;Solaire;830.412
2022-08-18;93;Hydraulique;260.7515
2022-08-12;93;Bioénergies;440.9865
2022-08-18;44;Solaire;465.4265
2022-08-12;44;Eolien;357.793
2022-08-18;44;Solaire;416.24
2022-08-12;27;Hydraulique;48.6495
2022-08-19;84;Eolien;322.629
2022-08-12;44;Hydraulique;11468.194
2022-08-19;24;Eolien;497.297
2022-08-12;75;Hydraulique;228.3655
2022-08-19;76;Eolien;5188.2295
2022-08-12;76;Hydraulique;14440.796
2022-08-19;27;Hydraulique;710.702
2022-08-12;84;Nucléaire;170545.98
2022-08-19;75;Hydraulique;687.322
2022-08-12;44;Solaire;853.4105
2022-08-19;84;Nucléaire;170743.8
2022-08-12;75;Solaire;1884.3824
2022-08-19;24;Solaire;176.96172
2022-08-12;93;Solaire;994.032
2022-08-19;44;Thermique non renouvelable;25680.697
2022-08-13;24;Eolien;667.7235
2022-08-19;52;Thermique non renouvelable;598.21533
2022-08-13;27;Hydraulique;580.01184
2022-08-20;84;Eolien;170.791
2022-08-13;44;Nucléaire;68779.94
2022-08-20;44;Eolien;62.2965
2022-08-14;75;Hydraulique;212.5785
2022-08-20;76;Eolien;282.6685
2022-08-14;27;Solaire;108.8685
2022-08-20;27;Hydraulique;655.99286
2022-08-14;53;Thermique non renouvelable;9226.01
2022-08-20;75;Hydraulique;172.7915
2022-08-15;76;Hydraulique;11241.356
2022-08-20;76;Hydraulique;4563.888
2022-08-15;93;Hydraulique;141.811
2022-08-20;11;Thermique non renouvelable;0.0
2022-08-20;93;Thermique non renouvelable;9711.657
2022-08-21;24;Eolien;257.636
2022-08-21;76;Eolien;2538.895
2022-08-21;75;Hydraulique;149.6905
2022-08-21;75;Hydraulique;203.7845
2022-08-21;93;Hydraulique;220.9935
2022-08-21;24;Solaire;227.38014
2022-08-21;44;Solaire;651.5095
2022-08-21;32;Thermique non renouvelable;16173.188
2022-08-21;11;Thermique non renouvelable;348.71
2022-08-22;27;Hydraulique;431.47052
2022-08-22;44;Hydraulique;21422.791
2022-08-15;44;Nucléaire;83913.73
2022-08-15;28;Nucléaire;110060.75
2022-08-15;44;Solaire;564.5965
2022-08-15;75;Solaire;1479.1366
2022-08-15;93;Solaire;939.6765
2022-08-15;11;Thermique non renouvelable;245.0835
2022-08-16;76;Eolien;216.024
2022-08-16;84;Hydraulique;44269.207
2022-08-16;44;Hydraulique;11469.013
2022-08-16;93;Hydraulique;180.978
2022-08-16;24;Nucléaire;150281.0
2022-08-16;75;Solaire;1457.5555
2022-08-22;76;Hydraulique;11978.681
2022-08-16;11;Thermique non renouvelable;6483.658
2022-08-22;84;Nucléaire;139738.61
2022-08-17;32;Eolien;390.1266
2022-08-22;75;Nucléaire;24889.154
2022-08-17;84;Hydraulique;34610.414
2022-08-22;27;Solaire;181.963
2022-08-17;75;Hydraulique;256.384
2022-08-22;44;Solaire;648.642
2022-08-17;24;Nucléaire;151292.05
2022-08-22;75;Solaire;1240.284
2022-08-17;24;Solaire;221.23221
2022-08-23;84;Eolien;132.2335
2022-08-17;53;Thermique non renouvelable;10123.678
2022-08-23;76;Hydraulique;14801.957
2022-08-17;11;Thermique non renouvelable;2610.8174
2022-08-23;93;Hydraulique;215.4845
2022-08-18;27;Eolien;80.92
2022-08-23;84;Nucléaire;146459.3
2022-08-18;24;Eolien;293.2705
2022-08-23;75;Solaire;1241.2092
2022-08-18;84;Hydraulique;38272.957
2022-08-24;76;Eolien;55.594
2022-08-18;76;Hydraulique;718.945
2022-08-24;44;Hydraulique;19075.516
2022-08-18;84;Nucléaire;163251.94
2022-08-24;75;Hydraulique;1828.8315
2022-08-18;24;Solaire;287.51917
2022-08-24;28;Nucléaire;78606.43
2022-08-18;75;Solaire;1438.9346
2022-08-24;44;Solaire;910.7355
2022-08-18;44;Thermique non renouvelable;21336.166
2022-08-24;32;Thermique non renouvelable;19295.428
2022-08-19;84;Hydraulique;40660.098
2022-08-25;93;Bioénergies;443.1785
2022-08-19;93;Thermique non renouvelable;10024.799
2022-08-25;84;Eolien;122.4435
2022-08-20;32;Eolien;1151.5555
2022-08-25;24;Eolien;781.4305
2022-08-20;84;Hydraulique;1295.5988
2022-08-25;84;Hydraulique;796.593
2022-08-20;24;Nucléaire;121109.61
2022-08-25;76;Hydraulique;558.2375
2022-08-20;75;Solaire;1310.2773
2022-08-25;28;Nucléaire;55778.04
2022-08-21;84;Hydraulique;972.47076
2022-08-25;75;Solaire;1494.93
2022-08-21;44;Hydraulique;22086.729
2022-08-25;93;Thermique non renouvelable;10818.42
2022-08-21;93;Hydraulique;9019.456
2022-08-26;44;Eolien;152.1405
2022-08-22;32;Eolien;454.94998
2022-08-26;27;Hydraulique;48.7925
2022-08-22;76;Eolien;643.7905
2022-08-26;27;Hydraulique;315.80203
2022-08-22;76;Eolien;4050.5056
2022-08-26;75;Hydraulique;2277.7246
2022-08-22;84;Hydraulique;924.7026
2022-08-26;76;Hydraulique;667.105
2022-08-22;84;Hydraulique;41491.203
2022-08-26;76;Hydraulique;15289.018
2022-08-12;11;Thermique non renouvelable;78.665
2022-08-26;75;Nucléaire;24603.043
2022-08-12;93;Thermique non renouvelable;11191.944
2022-08-26;53;Thermique non renouvelable;10367.972
2022-08-13;27;Hydraulique;49.9865
2022-08-26;11;Thermique non renouvelable;1337.861
2022-08-13;93;Hydraulique;10242.468
2022-08-26;93;Thermique non renouvelable;10511.045
2022-08-13;44;Solaire;856.964
2022-08-27;24;Eolien;541.9005
2022-08-14;84;Hydraulique;32277.424
2022-08-27;76;Eolien;878.127
2022-08-14;76;Hydraulique;823.52
2022-08-27;84;Hydraulique;653.204
2022-08-14;32;Thermique non renouvelable;16274.518
2022-08-27;24;Solaire;313.74377
2022-08-15;44;Eolien;375.3235
2022-08-27;32;Thermique non renouvelable;19733.666
2022-08-18;93;Hydraulique;9456.515
2022-08-27;93;Thermique non renouvelable;9814.899
2022-08-18;93;Solaire;554.8585
2022-08-28;27;Eolien;171.6565
2022-08-18;53;Thermique non renouvelable;9132.698
2022-08-28;24;Eolien;699.656
2022-08-18;52;Thermique non renouvelable;534.8545
2022-08-28;75;Hydraulique;775.305
2022-08-18;93;Thermique non renouvelable;10888.911
2022-08-28;93;Hydraulique;251.33
2022-08-19;32;Eolien;1167.3811
2022-08-28;44;Nucléaire;86470.31
2022-08-19;75;Hydraulique;202.2575
2022-08-28;44;Solaire;645.1425
2022-08-19;44;Nucléaire;88305.82
2022-08-28;93;Solaire;948.166
2022-08-19;32;Nucléaire;61825.293
2022-08-29;27;Eolien;160.034
2022-08-19;44;Solaire;409.27
2022-08-29;24;Eolien;892.0945
2022-08-19;11;Thermique non renouvelable;61.51
2022-06-28;24;Nucléaire;150999.8
2022-08-20;93;Bioénergies;309.4885
2022-06-28;28;Nucléaire;64079.95
2022-08-20;28;Nucléaire;84348.04
2022-06-28;24;Solaire;369.42023
2022-08-20;75;Nucléaire;24376.69
2022-06-28;44;Thermique non renouvelable;28499.244
2022-08-20;53;Thermique non renouvelable;9428.014
2022-06-28;32;Thermique non renouvelable;9943.746
2022-08-20;52;Thermique non renouvelable;228.38263
2022-06-28;11;Thermique non renouvelable;0.0
2022-08-21;93;Bioénergies;404.69
2022-06-29;84;Eolien;24.0135
2022-08-21;76;Hydraulique;426.551
2022-06-29;75;Hydraulique;463.837
2022-08-21;28;Nucléaire;81140.914
2022-06-29;24;Nucléaire;163258.55
2022-08-21;75;Nucléaire;22715.447
2022-06-29;44;Nucléaire;28030.533
2022-08-22;93;Bioénergies;323.9955
2022-06-29;32;Nucléaire;83930.58
2022-08-22;84;Eolien;203.0975
2022-06-29;32;Thermique non renouvelable;9766.866
2022-08-22;44;Eolien;60.1315
2022-06-30;93;Bioénergies;312.9865
2022-06-30;84;Hydraulique;1636.729
2022-06-30;76;Hydraulique;1530.0085
2022-06-30;76;Hydraulique;21361.498
2022-06-30;44;Solaire;624.64
2022-06-30;44;Solaire;413.6995
2022-06-30;75;Solaire;1041.3573
2022-06-30;32;Thermique non renouvelable;10004.426
2022-06-30;11;Thermique non renouvelable;0.0
2022-07-01;27;Hydraulique;494.5063
2022-07-01;32;Thermique non renouvelable;9412.987
2022-07-02;76;Hydraulique;9467.631
2022-07-02;93;Solaire;1100.8254
2022-07-03;24;Eolien;349.176
2022-07-03;76;Eolien;401.418
2022-07-03;75;Hydraulique;2122.2234
2022-07-03;32;Nucléaire;63215.098
2022-07-04;93;Bioénergies;255.7555
2022-07-04;84;Eolien;38.672
2022-07-04;27;Hydraulique;195.5436
2022-07-04;24;Nucléaire;162464.81
2022-07-04;44;Solaire;969.463
2022-07-04;44;Solaire;791.2265
2022-07-04;44;Thermique non renouvelable;25143.791
2022-07-04;93;Thermique non renouvelable;14688.787
2022-07-05;84;Hydraulique;57591.117
2022-08-22;75;Hydraulique;1209.0905
2022-08-22;93;Hydraulique;230.942
2022-08-22;93;Hydraulique;11413.404
2022-08-22;32;Nucléaire;61629.08
2022-08-22;24;Solaire;181.15872
2022-08-22;93;Solaire;964.1695
2022-08-23;93;Bioénergies;261.074
2022-08-23;24;Eolien;30.9915
2022-08-23;44;Eolien;1.4665
2022-08-23;32;Eolien;319.76407
2022-08-23;76;Eolien;304.1235
2022-08-23;84;Hydraulique;41501.047
2022-08-23;24;Nucléaire;132695.0
2022-08-23;28;Nucléaire;88443.07
2022-08-23;93;Solaire;988.1215
2022-08-23;44;Thermique non renouvelable;28393.402
2022-08-24;76;Eolien;283.1715
2022-08-24;27;Hydraulique;566.4469
2022-08-24;84;Nucléaire;146294.33
2022-08-24;93;Solaire;973.28
2022-08-24;11;Thermique non renouvelable;826.619
2022-08-24;93;Thermique non renouvelable;10577.676
2022-08-25;27;Hydraulique;49.7925
2022-08-25;76;Hydraulique;10471.372
2022-08-25;24;Nucléaire;133303.02
2022-08-25;32;Nucléaire;62032.516
2022-08-25;24;Solaire;181.88167
2022-07-05;76;Hydraulique;17158.332
2022-08-25;44;Thermique non renouvelable;26603.514
2022-07-05;93;Hydraulique;381.4915
2022-08-25;11;Thermique non renouvelable;864.2045
2022-07-05;75;Solaire;2386.9666
2022-08-26;24;Eolien;580.7555
2022-07-05;93;Solaire;1089.5825
2022-08-26;84;Hydraulique;783.68964
2022-07-06;44;Eolien;140.7585
2022-08-26;84;Hydraulique;37125.062
2022-07-06;24;Nucléaire;162290.95
2022-08-26;44;Nucléaire;88595.35
2022-07-06;75;Nucléaire;61915.43
2022-08-26;24;Solaire;239.46971
2022-07-06;44;Solaire;856.564
2022-08-26;44;Thermique non renouvelable;29118.164
2022-07-06;53;Thermique non renouvelable;11200.044
2022-08-27;93;Bioénergies;448.9625
2022-07-06;11;Thermique non renouvelable;4999.367
2022-08-27;76;Hydraulique;629.279
2022-07-07;27;Hydraulique;53.206
2022-08-27;44;Nucléaire;88524.67
2022-07-07;76;Hydraulique;15589.933
2022-08-27;75;Nucléaire;23990.543
2022-07-07;24;Nucléaire;167029.14
2022-08-27;75;Solaire;1717.5642
2022-07-07;75;Nucléaire;61970.945
2022-08-28;27;Hydraulique;47.042
2022-07-07;27;Solaire;193.67
2022-08-28;28;Nucléaire;40546.586
2022-07-07;93;Solaire;1085.6875
2022-08-28;27;Solaire;277.395
2022-07-07;44;Thermique non renouvelable;28832.674
2022-08-28;44;Solaire;524.145
2022-07-07;11;Thermique non renouvelable;4676.1025
2022-08-29;84;Eolien;48.4685
2022-07-08;84;Eolien;522.599
2022-08-29;76;Eolien;608.8585
2022-07-08;27;Eolien;427.969
2022-07-08;27;Hydraulique;566.5741
2022-07-08;24;Nucléaire;172273.56
2022-07-08;27;Solaire;352.034
2022-07-08;44;Solaire;944.2095
2022-07-08;93;Solaire;1077.0585
2022-07-08;32;Thermique non renouvelable;19161.7
2022-07-08;11;Thermique non renouvelable;1031.8325
2022-07-08;93;Thermique non renouvelable;17944.955
2022-07-09;93;Bioénergies;459.3625
2022-07-09;24;Eolien;438.355
2022-07-09;44;Eolien;190.699
2022-07-09;27;Hydraulique;380.58087
2022-07-09;84;Nucléaire;161358.86
2022-07-09;28;Nucléaire;88743.97
2022-07-09;75;Nucléaire;56522.312
2022-07-09;44;Solaire;884.0715
2022-07-10;44;Eolien;390.685
2022-07-10;76;Eolien;906.8585
2022-07-10;84;Hydraulique;27238.686
2022-07-10;93;Hydraulique;391.1565
2022-07-10;27;Solaire;348.006
2022-07-10;93;Thermique non renouvelable;6816.451
2022-07-11;93;Bioénergies;388.516
2022-07-11;76;Eolien;20.6775
2022-07-11;84;Hydraulique;37657.44
2022-07-11;44;Hydraulique;17558.146
2022-07-11;93;Hydraulique;13639.977
2022-07-11;27;Solaire;342.4065
2022-07-11;24;Solaire;379.43878
2022-07-12;27;Eolien;229.456
2022-07-12;76;Eolien;289.008
2022-07-12;84;Hydraulique;1326.3612
2022-07-12;84;Hydraulique;50856.52
2022-07-12;27;Hydraulique;687.3799
2022-07-12;84;Nucléaire;193480.88
2022-07-12;32;Nucléaire;63909.81
2022-07-12;28;Nucléaire;89702.31
2022-07-13;84;Eolien;37.9425
2022-07-13;75;Hydraulique;3166.2114
2022-07-13;24;Nucléaire;181354.83
2022-07-13;32;Nucléaire;65149.93
2022-07-13;75;Nucléaire;60214.402
2022-07-13;93;Solaire;983.9835
2022-07-13;44;Thermique non renouvelable;28048.318
2022-07-14;93;Bioénergies;430.224
2022-07-14;76;Eolien;170.329
2022-07-14;75;Nucléaire;60158.56
2022-07-14;75;Solaire;2265.8552
2022-07-14;93;Solaire;1038.3845
2022-07-15;24;Eolien;674.229
2022-07-15;44;Eolien;362.0765
2022-07-15;44;Hydraulique;15737.826
2022-07-15;76;Hydraulique;12845.519
2022-07-15;52;Thermique non renouvelable;68.02609
2022-07-16;76;Eolien;389.388
2022-07-16;27;Hydraulique;313.89148
2022-07-16;44;Nucléaire;58659.477
2022-07-16;24;Solaire;363.25775
2022-07-16;75;Solaire;2277.4038
2022-07-16;44;Thermique non renouvelable;19672.957
2022-07-16;32;Thermique non renouvelable;18191.922
2022-07-16;52;Thermique non renouvelable;14.13503
2022-07-16;93;Thermique non renouvelable;7739.304
2022-07-17;27;Hydraulique;571.1384
2022-07-17;75;Hydraulique;240.169
2022-07-17;76;Hydraulique;10196.216
2022-07-17;93;Hydraulique;270.285
2022-07-17;93;Hydraulique;10310.324
2022-07-17;24;Solaire;347.26715
2022-07-17;44;Solaire;1028.7035
2022-07-17;75;Solaire;2187.1824
2022-07-17;11;Thermique non renouvelable;1300.278
2022-07-18;44;Eolien;49.3045
2022-07-18;32;Eolien;497.07614
2022-07-18;84;Hydraulique;1037.5195
2022-07-18;27;Hydraulique;48.83
2022-07-18;76;Hydraulique;1436.3695
2022-07-18;53;Thermique non renouvelable;10478.678
2022-07-19;27;Eolien;458.5015
2022-07-12;76;Hydraulique;1254.4835
2022-07-12;24;Nucléaire;180845.72
2022-07-12;44;Solaire;1018.413
2022-07-12;75;Solaire;2401.4915
2022-07-12;93;Solaire;1059.7115
2022-07-13;24;Eolien;119.4635
2022-07-13;27;Hydraulique;48.8675
2022-07-13;93;Hydraulique;13701.245
2022-07-13;44;Nucléaire;58556.344
2022-07-13;28;Nucléaire;51363.914
2022-07-13;44;Solaire;751.242
2022-07-13;11;Thermique non renouvelable;14981.12
2022-07-14;44;Eolien;152.1205
2022-07-14;32;Eolien;1724.001
2022-07-14;84;Hydraulique;1095.6195
2022-07-14;27;Hydraulique;47.645
2022-07-14;44;Hydraulique;14704.701
2022-07-14;75;Hydraulique;2160.1145
2022-07-14;76;Hydraulique;1423.217
2022-07-14;93;Hydraulique;370.5525
2022-07-14;24;Solaire;372.83475
2022-07-14;44;Solaire;931.3935
2022-07-14;11;Thermique non renouvelable;969.662
2022-07-14;52;Thermique non renouvelable;70.16461
2022-07-15;93;Hydraulique;382.8985
2022-07-15;93;Hydraulique;15914.929
2022-07-15;84;Nucléaire;172829.55
2022-07-15;44;Nucléaire;58839.58
2022-07-15;44;Solaire;1025.922
2022-07-15;93;Solaire;1042.319
2022-07-15;53;Thermique non renouvelable;8556.144
2022-07-15;32;Thermique non renouvelable;16855.93
2022-07-15;11;Thermique non renouvelable;3469.693
2022-07-16;32;Eolien;834.58136
2022-07-16;76;Eolien;31.18
2022-07-16;75;Hydraulique;1589.1725
2022-07-16;76;Hydraulique;1395.581
2022-07-17;44;Eolien;190.2155
2022-07-17;84;Hydraulique;869.2479
2022-07-17;27;Hydraulique;49.3335
2022-07-17;76;Hydraulique;1282.6696
2022-07-17;44;Nucléaire;55641.2
2022-07-17;75;Nucléaire;59256.184
